,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
18748,29.0,1,2,5,0,2,0,1,6,1,57.0,7,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
18749,51.0,7,1,3,0,2,0,0,9,3,208.0,1,3,1,2,-3.4,92.379,-29.8,0.77,5017.5,0
18750,45.0,1,1,0,0,0,0,1,6,2,164.0,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
18751,47.0,1,1,7,1,2,0,1,4,1,98.0,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
18752,51.0,0,2,1,0,0,0,1,6,1,303.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18753,32.0,0,1,3,0,0,0,0,6,1,87.0,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
18754,34.0,7,1,3,1,0,0,1,4,0,453.0,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
18755,34.0,9,0,5,0,2,0,0,1,0,207.0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
18756,48.0,1,1,0,0,0,0,1,6,3,128.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18757,33.0,0,2,6,0,2,0,0,1,3,125.0,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
18758,33.0,9,1,5,0,0,2,0,0,2,383.0,3,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
18759,50.0,0,1,5,0,2,2,0,3,3,635.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
18760,32.0,3,2,6,1,2,0,0,3,3,71.0,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
18761,37.0,1,1,0,1,2,2,0,0,1,17.0,6,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
18762,32.0,9,1,5,0,2,0,0,3,2,255.0,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
18763,32.0,10,0,0,0,0,2,1,4,0,19.0,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
18764,39.0,9,2,5,0,0,0,0,6,3,844.0,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
18765,43.0,2,1,6,0,0,2,0,3,0,250.0,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18766,33.0,4,2,6,0,2,0,0,3,0,72.0,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
18767,48.0,9,1,3,0,2,0,0,1,2,102.0,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
18768,38.0,9,1,5,0,0,2,0,5,2,137.0,1,999,0,1,-1.8,92.843,-50.0,1.757,5099.1,1
18769,31.0,7,1,1,1,0,0,1,6,3,1001.0,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
18770,25.0,0,2,3,0,2,2,0,6,0,795.0,6,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
18771,27.0,1,2,2,0,0,0,0,3,1,808.0,5,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
18772,34.0,1,2,3,0,2,0,0,3,3,101.0,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
18773,31.0,4,1,6,0,0,2,0,1,2,166.0,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
18774,31.0,0,1,3,0,2,0,1,4,3,166.0,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
18775,37.0,9,2,6,0,0,0,0,6,3,289.0,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
18776,66.0,5,1,6,0,0,2,0,1,1,315.0,1,999,0,1,-2.9,92.201,-31.4,0.843,5076.2,0
18777,28.0,1,2,3,0,0,0,0,6,2,16.0,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
18778,30.0,0,2,3,0,2,0,0,1,0,90.0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18779,40.0,1,1,5,0,0,0,1,2,2,237.0,1,999,0,1,-3.0,92.713,-33.0,0.72,5023.5,0
18780,47.0,0,1,6,0,2,0,0,1,4,176.0,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18781,34.0,4,1,6,0,0,0,1,4,4,893.0,8,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
18782,27.0,9,2,6,0,2,0,0,6,1,77.0,6,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
18783,47.0,0,2,6,0,2,0,0,8,1,333.0,1,999,1,0,-1.1,94.601,-49.5,1.0,4963.6,0
18784,41.0,0,1,6,0,2,0,0,3,0,269.0,7,6,3,2,-1.7,94.215,-40.3,0.896,4991.6,0
18785,46.0,1,1,0,1,0,0,1,4,4,67.0,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
18786,39.0,1,1,2,0,0,0,1,6,3,302.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
18787,36.0,0,2,6,0,2,0,0,1,2,1217.0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18788,33.0,0,0,6,0,0,0,0,6,4,699.0,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
18789,39.0,1,1,3,0,2,2,1,4,3,314.0,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
18790,49.0,9,1,5,0,2,0,0,6,1,113.0,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,0
18791,30.0,1,1,2,0,2,0,0,6,4,99.0,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
18792,58.0,0,2,6,0,0,0,1,6,1,543.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
18793,32.0,7,1,3,0,2,0,1,4,0,157.0,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
18794,23.0,8,2,3,0,0,0,1,4,3,108.0,4,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
18795,49.0,1,0,0,1,0,0,0,0,4,430.0,1,999,0,1,-1.8,93.075,-47.1,1.445,5099.1,0
18796,30.0,4,2,3,0,0,2,0,6,4,402.0,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
18797,49.0,1,1,2,1,0,0,1,6,3,27.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18798,44.0,0,2,3,0,2,0,0,6,4,728.0,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
18799,24.0,7,2,3,0,0,2,1,6,0,134.0,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
18800,42.0,1,1,1,0,2,0,0,0,0,240.0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
18801,57.0,5,1,0,1,2,0,0,1,4,57.0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18802,32.0,7,1,0,1,0,0,0,3,1,322.0,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
18803,34.0,0,1,3,0,2,0,0,4,4,238.0,1,6,2,2,-1.7,94.055,-39.8,0.704,4991.6,1
18804,31.0,0,2,6,0,0,2,1,5,1,39.0,2,999,0,1,-1.8,92.843,-50.0,1.811,5099.1,0
18805,30.0,1,1,2,1,2,0,0,3,2,67.0,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
18806,50.0,9,1,5,0,0,0,0,0,0,93.0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
18807,47.0,0,1,6,0,0,0,0,3,0,84.0,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18808,38.0,9,2,5,0,0,0,0,3,2,25.0,6,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
18809,46.0,9,0,5,0,2,0,1,6,1,144.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18810,36.0,9,1,6,0,0,0,1,6,4,85.0,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
18811,48.0,4,1,6,1,0,0,0,7,4,51.0,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
18812,31.0,0,0,6,0,2,0,0,1,2,46.0,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
18813,34.0,1,1,1,1,2,0,0,6,3,306.0,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
18814,32.0,7,2,6,0,0,0,0,9,2,128.0,3,999,2,0,-1.1,94.199,-37.5,0.884,4963.6,0
18815,30.0,1,1,1,0,2,2,0,3,3,241.0,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18816,36.0,7,2,3,0,2,0,0,6,1,566.0,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
18817,76.0,5,0,5,0,2,0,0,2,2,956.0,1,999,0,1,-3.0,92.713,-33.0,0.707,5023.5,0
18818,38.0,0,2,6,1,2,0,1,4,3,992.0,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
18819,40.0,0,1,6,0,2,0,1,4,0,66.0,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
18820,38.0,1,0,2,0,0,2,0,3,0,83.0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
18821,52.0,7,1,6,0,0,0,1,4,1,119.0,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
18822,38.0,1,1,2,0,0,0,1,6,3,310.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18823,63.0,9,1,7,0,0,0,0,1,3,47.0,1,999,1,0,-2.9,92.201,-31.4,0.838,5076.2,0
18824,27.0,1,1,2,0,0,0,1,4,3,208.0,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
18825,37.0,10,1,6,0,2,0,0,5,3,195.0,1,999,0,1,-1.8,92.843,-50.0,1.614,5099.1,1
18826,37.0,9,1,5,0,2,0,0,3,0,74.0,5,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
18827,39.0,2,0,3,0,0,0,1,6,4,52.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18828,52.0,6,1,6,0,2,0,1,6,0,135.0,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
18829,35.0,1,2,6,0,2,2,1,6,0,231.0,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
18830,47.0,4,1,6,0,0,0,0,7,1,135.0,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
18831,29.0,0,1,6,0,2,2,1,4,0,95.0,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
18832,48.0,6,1,2,1,2,0,1,6,3,318.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
18833,46.0,9,1,1,0,0,0,0,0,3,254.0,1,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,0
18834,29.0,9,1,5,0,2,0,0,1,0,112.0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
18835,23.0,8,2,3,0,0,0,0,4,4,200.0,2,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
18836,43.0,9,1,5,0,0,0,0,1,4,78.0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18837,27.0,7,2,6,0,0,0,0,5,0,212.0,1,999,0,1,-1.8,93.369,-34.8,0.649,5008.7,1
18838,42.0,6,1,6,0,0,2,0,1,0,327.0,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
18839,39.0,0,2,3,0,0,0,1,4,3,183.0,3,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
18840,31.0,0,1,6,0,2,0,0,1,2,95.0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18841,48.0,1,1,2,0,1,1,0,3,3,112.0,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
18842,30.0,1,2,3,0,2,0,1,6,3,309.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
18843,30.0,8,1,6,0,2,0,0,1,1,186.0,3,3,1,2,-2.9,92.201,-31.4,0.821,5076.2,1
18844,50.0,9,0,5,0,0,0,1,6,1,173.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18845,59.0,5,0,3,0,2,0,0,0,2,247.0,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,0
18846,31.0,1,2,2,0,2,2,0,4,3,103.0,1,3,2,2,-2.9,92.963,-40.8,1.262,5076.2,1
18847,46.0,1,1,1,1,2,0,1,6,1,240.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18848,35.0,4,0,6,0,0,0,0,3,1,13.0,20,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
18849,49.0,9,1,6,0,2,0,0,6,4,89.0,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
18850,30.0,9,2,5,0,2,0,0,1,2,76.0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
18851,28.0,0,1,3,0,1,1,1,6,1,367.0,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18852,28.0,1,2,6,0,0,0,0,6,3,585.0,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
18853,56.0,0,2,6,0,0,0,0,5,4,193.0,1,5,1,2,-1.8,93.369,-34.8,0.634,5008.7,1
18854,36.0,2,2,0,0,0,0,0,4,3,185.0,1,999,0,1,-2.9,92.963,-40.8,1.099,5076.2,1
18855,29.0,0,2,6,0,2,0,0,4,1,97.0,4,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,0
18856,30.0,9,2,6,1,2,0,0,1,2,108.0,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
18857,22.0,9,2,5,0,2,0,0,7,3,358.0,1,999,0,1,-3.4,92.649,-30.1,0.72,5017.5,1
18858,54.0,9,1,2,0,0,0,1,6,2,193.0,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
18859,32.0,9,1,6,0,2,2,1,3,2,50.0,6,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
18860,34.0,9,1,3,1,2,0,0,1,1,48.0,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
18861,27.0,0,2,3,0,0,0,1,3,2,135.0,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
18862,33.0,10,2,6,0,0,0,1,4,1,89.0,1,999,1,0,-2.9,92.963,-40.8,1.266,5076.2,0
18863,38.0,1,2,2,0,2,0,1,6,1,179.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18864,45.0,7,0,3,1,0,0,1,4,2,691.0,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
18865,49.0,1,1,2,1,0,0,0,3,2,134.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18866,37.0,9,0,5,0,2,0,0,0,2,464.0,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
18867,43.0,1,1,2,0,2,0,1,6,4,141.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18868,33.0,0,2,3,0,0,0,0,4,3,53.0,1,999,1,0,-2.9,92.963,-40.8,1.262,5076.2,0
18869,28.0,6,1,5,0,2,2,1,6,4,85.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18870,58.0,10,1,5,1,0,0,0,1,2,123.0,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
18871,70.0,5,1,5,0,0,0,0,8,2,585.0,1,6,3,2,-1.1,94.601,-49.5,0.987,4963.6,1
18872,28.0,0,2,6,0,0,0,0,1,4,202.0,1,999,0,1,-2.9,92.201,-31.4,0.879,5076.2,0
18873,36.0,3,1,6,0,2,0,0,3,1,137.0,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
18874,25.0,0,1,6,0,2,0,0,4,1,457.0,3,999,0,1,-2.9,92.963,-40.8,1.215,5076.2,0
18875,34.0,9,0,5,0,0,0,1,5,0,257.0,1,999,1,0,-1.8,93.369,-34.8,0.653,5008.7,1
18876,42.0,0,1,3,0,2,0,0,6,0,270.0,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
18877,29.0,1,0,0,0,0,0,0,6,0,667.0,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
18878,47.0,4,1,0,0,0,2,1,4,2,216.0,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
18879,30.0,9,1,6,1,0,0,1,4,3,130.0,6,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
18880,49.0,9,1,6,0,2,0,0,1,4,552.0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18881,52.0,1,1,2,0,2,0,1,3,2,60.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18882,36.0,4,1,6,0,0,0,0,6,2,164.0,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
18883,31.0,7,1,1,0,2,0,1,6,4,492.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
18884,25.0,0,2,6,0,0,0,0,2,0,78.0,2,999,0,1,-3.0,92.713,-33.0,0.718,5023.5,0
18885,34.0,1,1,2,0,2,0,1,6,3,96.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
18886,35.0,1,1,1,0,2,0,0,7,3,372.0,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
18887,33.0,1,2,2,1,2,2,1,6,0,84.0,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
18888,26.0,0,2,6,0,2,2,0,3,1,118.0,4,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
18889,36.0,0,1,3,0,0,2,0,3,2,18.0,12,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
18890,54.0,9,1,5,0,2,2,0,7,4,46.0,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
18891,48.0,3,1,5,0,0,0,0,3,4,388.0,3,6,1,2,-1.7,94.215,-40.3,0.896,4991.6,1
18892,29.0,0,2,3,0,2,0,0,7,2,23.0,2,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,0
18893,37.0,4,0,6,0,0,0,0,6,1,493.0,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
18894,35.0,6,2,3,0,2,0,0,6,4,109.0,1,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
18895,41.0,9,1,6,0,2,2,0,4,1,244.0,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
18896,28.0,9,2,5,0,2,2,0,4,0,149.0,1,3,1,2,-2.9,92.963,-40.8,1.268,5076.2,1
18897,33.0,0,1,6,0,2,0,0,1,0,278.0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18898,33.0,1,1,1,1,0,2,0,3,1,111.0,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
18899,29.0,0,2,6,0,2,0,0,6,3,69.0,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
18900,38.0,1,1,2,1,1,1,1,4,0,430.0,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
18901,29.0,9,1,5,0,2,0,1,6,1,124.0,42,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
18902,22.0,7,1,3,0,2,0,0,6,0,48.0,7,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
18903,33.0,0,1,3,0,2,0,1,4,0,36.0,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
18904,26.0,7,2,3,0,2,0,0,6,2,177.0,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
18905,55.0,9,1,3,1,0,0,1,4,4,473.0,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
18906,51.0,1,0,0,0,2,0,0,6,3,314.0,4,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
18907,32.0,9,0,3,0,2,0,1,6,3,120.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
18908,50.0,4,1,6,1,0,0,0,3,2,118.0,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
18909,33.0,9,2,2,0,2,0,0,3,2,144.0,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18910,39.0,4,1,6,0,0,2,0,0,0,177.0,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
18911,30.0,0,2,6,0,2,0,0,3,3,124.0,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
18912,28.0,1,1,2,0,2,2,1,4,1,210.0,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
18913,32.0,1,0,0,0,0,0,0,6,1,827.0,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
18914,40.0,1,1,0,0,0,0,1,6,4,227.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
18915,24.0,4,2,6,0,2,0,0,6,2,513.0,9,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,1
18916,30.0,9,2,5,0,2,0,0,1,2,93.0,4,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
18917,32.0,9,1,5,0,2,0,0,1,4,166.0,2,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
18918,38.0,0,1,6,0,0,0,1,4,0,24.0,5,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
18919,44.0,9,1,5,0,0,0,0,1,4,85.0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18920,36.0,0,2,6,0,2,0,1,7,2,42.0,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
18921,28.0,1,1,2,0,2,0,1,6,3,180.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18922,34.0,1,2,2,1,0,0,1,6,1,289.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18923,31.0,2,1,6,0,2,0,0,7,4,274.0,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
18924,51.0,9,1,5,0,2,0,1,6,1,220.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18925,26.0,1,1,2,0,0,0,1,4,4,49.0,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
18926,38.0,9,1,3,0,2,0,0,6,3,114.0,6,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
18927,44.0,2,1,3,0,0,0,0,7,4,289.0,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
18928,32.0,0,2,6,1,2,0,0,1,4,141.0,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
18929,40.0,0,0,5,0,0,0,1,6,1,102.0,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
18930,23.0,0,2,6,0,2,0,0,3,4,104.0,1,999,2,0,-1.7,94.215,-40.3,0.881,4991.6,0
18931,31.0,0,1,3,0,0,0,0,3,0,136.0,8,999,0,1,-1.7,94.215,-40.3,0.861,4991.6,0
18932,24.0,9,2,2,0,2,0,0,6,1,111.0,6,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
18933,37.0,6,1,6,0,2,0,0,7,0,48.0,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
18934,37.0,7,1,3,1,0,2,1,6,3,335.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
18935,29.0,0,2,2,0,2,0,0,6,1,258.0,4,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
18936,26.0,7,0,1,0,0,2,1,6,1,81.0,8,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18937,52.0,0,0,2,0,2,2,0,0,1,20.0,5,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
18938,60.0,0,1,3,1,2,0,0,3,3,143.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18939,38.0,1,1,2,0,0,0,0,3,0,95.0,2,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
18940,56.0,6,1,6,0,0,0,0,0,1,83.0,3,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
18941,53.0,1,1,0,0,2,0,0,9,0,85.0,1,999,0,1,-3.4,92.379,-29.8,0.741,5017.5,0
18942,45.0,1,1,0,0,2,2,0,7,4,130.0,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
18943,45.0,10,1,3,1,0,0,1,6,1,120.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18944,49.0,0,1,2,0,0,2,0,1,4,100.0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
18945,60.0,11,1,7,1,2,0,0,1,3,130.0,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
18946,25.0,7,1,3,1,0,0,1,6,0,89.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18947,54.0,0,1,0,1,1,1,1,6,0,296.0,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
18948,41.0,1,1,0,1,2,0,0,3,1,257.0,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
18949,46.0,0,1,3,0,2,0,1,6,4,100.0,4,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
18950,60.0,6,1,6,0,2,0,0,3,4,416.0,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
18951,76.0,5,1,0,0,0,0,0,1,0,61.0,1,999,1,0,-2.9,92.201,-31.4,0.849,5076.2,0
18952,37.0,1,1,1,1,0,2,0,3,4,143.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18953,19.0,8,2,7,0,2,0,0,6,1,121.0,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
18954,39.0,1,1,0,0,2,0,0,0,0,156.0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
18955,38.0,1,2,1,0,0,0,1,6,2,238.0,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
18956,32.0,11,1,1,1,2,0,1,6,3,290.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18957,43.0,0,1,6,0,2,0,0,3,3,101.0,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
18958,44.0,0,1,3,0,0,0,0,3,4,869.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
18959,45.0,1,1,7,0,2,2,0,0,0,637.0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
18960,34.0,1,1,1,0,2,2,1,4,2,549.0,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
18961,55.0,3,1,0,0,0,0,1,6,0,98.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18962,36.0,2,1,6,0,0,0,1,6,4,386.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18963,53.0,2,0,7,0,0,0,1,6,2,184.0,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
18964,32.0,0,1,3,0,0,0,0,6,2,187.0,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
18965,48.0,0,1,2,1,0,0,1,6,2,517.0,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
18966,55.0,0,0,5,1,0,0,0,3,1,68.0,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18967,42.0,4,1,6,0,2,0,0,1,1,178.0,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
18968,55.0,9,1,2,0,0,2,0,7,4,113.0,2,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
18969,30.0,7,2,3,0,0,0,1,6,1,113.0,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18970,42.0,1,0,2,0,2,0,1,6,1,189.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18971,49.0,10,1,3,0,2,0,1,6,1,96.0,1,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
18972,49.0,4,1,3,0,2,0,1,4,1,26.0,18,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
18973,43.0,0,2,6,0,2,0,1,6,3,52.0,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
